chap_global,book_num,chapter_num,character,word,count_norm
14,1,14,azula,identity,0.0
14,1,14,azula,justice,0.0
14,1,14,iroh,compassion,0.0
14,1,14,iroh,conflict_doubt,0.0
14,1,14,iroh,duty_honor,0.0
14,1,14,iroh,identity,0.0
14,1,14,iroh,justice,0.0
14,1,14,jet,compassion,0.0
14,1,14,jet,conflict_doubt,0.0
14,1,14,jet,duty_honor,0.0
14,1,14,jet,identity,0.0
14,1,14,jet,justice,0.0
14,1,14,katara,compassion,15.113350125944583
14,1,14,katara,conflict_doubt,22.670025188916874
14,1,14,katara,duty_honor,0.0
14,1,14,katara,identity,5.037783375314861
14,1,14,katara,justice,7.556675062972292
14,1,14,roku,compassion,0.0
14,1,14,roku,conflict_doubt,0.0
14,1,14,roku,duty_honor,0.0
14,1,14,roku,identity,0.0
14,1,14,roku,justice,0.0
14,1,14,sokka,compassion,14.331210191082803
14,1,14,sokka,conflict_doubt,9.554140127388534
14,1,14,sokka,duty_honor,0.0
14,1,14,sokka,identity,3.1847133757961785
14,1,14,sokka,justice,6.369426751592357
14,1,14,suki,compassion,0.0
14,1,14,suki,conflict_doubt,0.0
14,1,14,suki,duty_honor,0.0
14,1,14,suki,identity,0.0
14,1,14,suki,justice,0.0
14,1,14,toph,compassion,0.0
14,1,14,toph,conflict_doubt,0.0
14,1,14,toph,duty_honor,0.0
14,1,14,toph,identity,0.0
14,1,14,toph,justice,0.0
14,1,14,zhao,compassion,0.0
14,1,14,zhao,conflict_doubt,0.0
14,1,14,zhao,duty_honor,0.0
14,1,14,zhao,identity,0.0
14,1,14,zhao,justice,0.0
14,1,14,zuko,compassion,0.0
14,1,14,zuko,conflict_doubt,0.0
14,1,14,zuko,duty_honor,0.0
14,1,14,zuko,identity,0.0
14,1,14,zuko,justice,0.0
15,1,15,aang,compassion,30.534351145038165
15,1,15,aang,conflict_doubt,19.083969465648856
15,1,15,aang,duty_honor,3.8167938931297707
15,1,15,aang,identity,0.0
15,1,15,aang,justice,0.0
15,1,15,azula,compassion,0.0
15,1,15,azula,conflict_doubt,0.0
15,1,15,azula,duty_honor,0.0
15,1,15,azula,identity,0.0
15,1,15,azula,justice,0.0
15,1,15,iroh,compassion,0.0
15,1,15,iroh,conflict_doubt,0.0
15,1,15,iroh,duty_honor,0.0
15,1,15,iroh,identity,0.0
15,1,15,iroh,justice,0.0
15,1,15,jet,compassion,0.0
15,1,15,jet,conflict_doubt,0.0
15,1,15,jet,duty_honor,0.0
15,1,15,jet,identity,0.0
15,1,15,jet,justice,0.0
15,1,15,katara,compassion,0.0
15,1,15,katara,conflict_doubt,0.0
15,1,15,katara,duty_honor,0.0
15,1,15,katara,identity,0.0
15,1,15,katara,justice,4.854368932038835
15,1,15,roku,compassion,0.0
15,1,15,roku,conflict_doubt,0.0
15,1,15,roku,duty_honor,0.0
15,1,15,roku,identity,0.0
15,1,15,roku,justice,0.0
15,1,15,sokka,compassion,4.750593824228028
15,1,15,sokka,conflict_doubt,11.876484560570072
15,1,15,sokka,duty_honor,0.0
15,1,15,sokka,identity,0.0
15,1,15,sokka,justice,7.125890736342043
15,1,15,suki,compassion,0.0
15,1,15,suki,conflict_doubt,0.0
15,1,15,suki,duty_honor,0.0
15,1,15,suki,identity,0.0
15,1,15,suki,justice,0.0
15,1,15,toph,compassion,0.0
15,1,15,toph,conflict_doubt,0.0
15,1,15,toph,duty_honor,0.0
15,1,15,toph,identity,0.0
15,1,15,toph,justice,0.0
15,1,15,zhao,compassion,0.0
15,1,15,zhao,conflict_doubt,0.0
15,1,15,zhao,duty_honor,0.0
15,1,15,zhao,identity,0.0
15,1,15,zhao,justice,0.0
15,1,15,zuko,compassion,0.0
15,1,15,zuko,conflict_doubt,0.0
15,1,15,zuko,duty_honor,0.0
15,1,15,zuko,identity,7.246376811594203
15,1,15,zuko,justice,0.0
16,1,16,aang,compassion,11.25703564727955
16,1,16,aang,conflict_doubt,5.628517823639775
16,1,16,aang,duty_honor,3.75234521575985
16,1,16,aang,identity,0.0
16,1,16,aang,justice,1.876172607879925
16,1,16,azula,compassion,0.0
16,1,16,azula,conflict_doubt,0.0
16,1,16,azula,duty_honor,0.0
16,1,16,azula,identity,0.0
16,1,16,azula,justice,0.0
16,1,16,iroh,compassion,0.0
16,1,16,iroh,conflict_doubt,0.0
16,1,16,iroh,duty_honor,0.0
16,1,16,iroh,identity,0.0
16,1,16,iroh,justice,0.0
16,1,16,jet,compassion,0.0
16,1,16,jet,conflict_doubt,0.0
16,1,16,jet,duty_honor,0.0
16,1,16,jet,identity,0.0
16,1,16,jet,justice,0.0
16,1,16,katara,compassion,5.649717514124294
16,1,16,katara,conflict_doubt,16.949152542372882
16,1,16,katara,duty_honor,0.0
16,1,16,katara,identity,5.649717514124294
16,1,16,katara,justice,5.649717514124294
16,1,16,roku,compassion,0.0
16,1,16,roku,conflict_doubt,0.0
16,1,16,roku,duty_honor,0.0
16,1,16,roku,identity,33.333333333333336
16,1,16,roku,justice,0.0
16,1,16,sokka,compassion,6.920415224913495
16,1,16,sokka,conflict_doubt,3.4602076124567476
16,1,16,sokka,duty_honor,0.0
16,1,16,sokka,identity,0.0
16,1,16,sokka,justice,6.920415224913495
16,1,16,suki,compassion,0.0
16,1,16,suki,conflict_doubt,0.0
16,1,16,suki,duty_honor,0.0
16,1,16,suki,identity,0.0
16,1,16,suki,justice,0.0
16,1,16,toph,compassion,0.0
16,1,16,toph,conflict_doubt,0.0
16,1,16,toph,duty_honor,0.0
16,1,16,toph,identity,0.0
16,1,16,toph,justice,0.0
16,1,16,zhao,compassion,11.904761904761903
16,1,16,zhao,conflict_doubt,11.904761904761903
16,1,16,zhao,duty_honor,0.0
16,1,16,zhao,identity,5.952380952380952
16,1,16,zhao,justice,0.0
16,1,16,zuko,compassion,0.0
16,1,16,zuko,conflict_doubt,0.0
16,1,16,zuko,duty_honor,0.0
16,1,16,zuko,identity,0.0
16,1,16,zuko,justice,0.0
17,1,17,aang,compassion,4.842615012106537
17,1,17,aang,conflict_doubt,14.527845036319613
17,1,17,aang,duty_honor,0.0
17,1,17,aang,identity,0.0
17,1,17,aang,justice,0.0
17,1,17,azula,compassion,0.0
17,1,17,azula,conflict_doubt,0.0
17,1,17,azula,duty_honor,0.0
17,1,17,azula,identity,0.0
17,1,17,azula,justice,0.0
17,1,17,iroh,compassion,0.0
17,1,17,iroh,conflict_doubt,0.0
17,1,17,iroh,duty_honor,0.0
17,1,17,iroh,identity,0.0
17,1,17,iroh,justice,0.0
17,1,17,jet,compassion,0.0
17,1,17,jet,conflict_doubt,0.0
17,1,17,jet,duty_honor,0.0
17,1,17,jet,identity,0.0
17,1,17,jet,justice,0.0
17,1,17,katara,compassion,9.900990099009901
17,1,17,katara,conflict_doubt,14.85148514851485
17,1,17,katara,duty_honor,0.0
17,1,17,katara,identity,4.9504950495049505
17,1,17,katara,justice,9.900990099009901
17,1,17,roku,compassion,0.0
17,1,17,roku,conflict_doubt,0.0
17,1,17,roku,duty_honor,0.0
17,1,17,roku,identity,0.0
17,1,17,roku,justice,0.0
17,1,17,sokka,compassion,3.0864197530864197
17,1,17,sokka,conflict_doubt,9.25925925925926
17,1,17,sokka,duty_honor,0.0
17,1,17,sokka,identity,0.0
17,1,17,sokka,justice,3.0864197530864197
17,1,17,suki,compassion,0.0
17,1,17,suki,conflict_doubt,0.0
17,1,17,suki,duty_honor,0.0
17,1,17,suki,identity,0.0
17,1,17,suki,justice,0.0
17,1,17,toph,compassion,0.0
17,1,17,toph,conflict_doubt,0.0
17,1,17,toph,duty_honor,0.0
17,1,17,toph,identity,0.0
17,1,17,toph,justice,0.0
17,1,17,zhao,compassion,0.0
17,1,17,zhao,conflict_doubt,0.0
17,1,17,zhao,duty_honor,0.0
17,1,17,zhao,identity,0.0
17,1,17,zhao,justice,0.0
17,1,17,zuko,compassion,0.0
17,1,17,zuko,conflict_doubt,0.0
17,1,17,zuko,duty_honor,0.0
17,1,17,zuko,identity,0.0
17,1,17,zuko,justice,0.0
18,1,18,aang,compassion,19.35483870967742
18,1,18,aang,conflict_doubt,25.806451612903224
18,1,18,aang,duty_honor,0.0
18,1,18,aang,identity,0.0
18,1,18,aang,justice,0.0
18,1,18,azula,compassion,0.0
18,1,18,azula,conflict_doubt,0.0
18,1,18,azula,duty_honor,0.0
18,1,18,azula,identity,0.0
18,1,18,azula,justice,0.0
18,1,18,iroh,compassion,0.0
18,1,18,iroh,conflict_doubt,0.0
18,1,18,iroh,duty_honor,5.58659217877095
18,1,18,iroh,identity,0.0
18,1,18,iroh,justice,5.58659217877095
18,1,18,jet,compassion,0.0
18,1,18,jet,conflict_doubt,0.0
18,1,18,jet,duty_honor,0.0
18,1,18,jet,identity,0.0
18,1,18,jet,justice,0.0
18,1,18,katara,compassion,5.235602094240838
18,1,18,katara,conflict_doubt,13.089005235602095
18,1,18,katara,duty_honor,0.0
18,1,18,katara,identity,7.853403141361256
18,1,18,katara,justice,0.0
18,1,18,roku,compassion,0.0
18,1,18,roku,conflict_doubt,0.0
18,1,18,roku,duty_honor,0.0
18,1,18,roku,identity,0.0
18,1,18,roku,justice,0.0
18,1,18,sokka,compassion,6.369426751592357
18,1,18,sokka,conflict_doubt,15.92356687898089
18,1,18,sokka,duty_honor,0.0
18,1,18,sokka,identity,12.738853503184714
18,1,18,sokka,justice,0.0
18,1,18,suki,compassion,0.0
18,1,18,suki,conflict_doubt,0.0
18,1,18,suki,duty_honor,0.0
18,1,18,suki,identity,0.0
18,1,18,suki,justice,0.0
18,1,18,toph,compassion,0.0
18,1,18,toph,conflict_doubt,0.0
18,1,18,toph,duty_honor,0.0
18,1,18,toph,identity,0.0
18,1,18,toph,justice,0.0
18,1,18,zhao,compassion,9.04977375565611
18,1,18,zhao,conflict_doubt,9.04977375565611
18,1,18,zhao,duty_honor,0.0
18,1,18,zhao,identity,4.524886877828055
18,1,18,zhao,justice,9.04977375565611
18,1,18,zuko,compassion,0.0
18,1,18,zuko,conflict_doubt,0.0
18,1,18,zuko,duty_honor,0.0
18,1,18,zuko,identity,50.0
18,1,18,zuko,justice,0.0
19,1,19,aang,compassion,6.5359477124183005
19,1,19,aang,conflict_doubt,32.67973856209151
19,1,19,aang,duty_honor,0.0
19,1,19,aang,identity,0.0
19,1,19,aang,justice,6.5359477124183005
19,1,19,azula,compassion,0.0
19,1,19,azula,conflict_doubt,0.0
19,1,19,azula,duty_honor,0.0
19,1,19,azula,identity,0.0
19,1,19,azula,justice,0.0
19,1,19,iroh,compassion,22.22222222222222
19,1,19,iroh,conflict_doubt,7.407407407407407
19,1,19,iroh,duty_honor,0.0
19,1,19,iroh,identity,0.0
19,1,19,iroh,justice,0.0
19,1,19,jet,compassion,0.0
19,1,19,jet,conflict_doubt,0.0
19,1,19,jet,duty_honor,0.0
19,1,19,jet,identity,0.0
19,1,19,jet,justice,0.0
19,1,19,katara,compassion,8.064516129032258
19,1,19,katara,conflict_doubt,0.0
19,1,19,katara,duty_honor,0.0
19,1,19,katara,identity,0.0
19,1,19,katara,justice,8.064516129032258
19,1,19,roku,compassion,0.0
19,1,19,roku,conflict_doubt,0.0
19,1,19,roku,duty_honor,0.0
19,1,19,roku,identity,0.0
19,1,19,roku,justice,0.0
19,1,19,sokka,compassion,3.745318352059925
19,1,19,sokka,conflict_doubt,3.745318352059925
19,1,19,sokka,duty_honor,0.0
19,1,19,sokka,identity,0.0
19,1,19,sokka,justice,11.235955056179774
19,1,19,suki,compassion,0.0
19,1,19,suki,conflict_doubt,0.0
19,1,19,suki,duty_honor,0.0
19,1,19,suki,identity,0.0
19,1,19,suki,justice,0.0
19,1,19,toph,compassion,0.0
19,1,19,toph,conflict_doubt,0.0
19,1,19,toph,duty_honor,0.0
19,1,19,toph,identity,0.0
19,1,19,toph,justice,0.0
19,1,19,zhao,compassion,0.0
19,1,19,zhao,conflict_doubt,0.0
19,1,19,zhao,duty_honor,0.0
19,1,19,zhao,identity,9.00900900900901
19,1,19,zhao,justice,0.0
19,1,19,zuko,compassion,0.0
19,1,19,zuko,conflict_doubt,9.803921568627452
19,1,19,zuko,duty_honor,0.0
19,1,19,zuko,identity,0.0
19,1,19,zuko,justice,9.803921568627452
20,1,20,aang,compassion,15.810276679841897
20,1,20,aang,conflict_doubt,7.905138339920948
20,1,20,aang,duty_honor,0.0
20,1,20,aang,identity,0.0
20,1,20,aang,justice,0.0
20,1,20,azula,compassion,0.0
20,1,20,azula,conflict_doubt,0.0
20,1,20,azula,duty_honor,0.0
20,1,20,azula,identity,0.0
20,1,20,azula,justice,0.0
20,1,20,iroh,compassion,0.0
20,1,20,iroh,conflict_doubt,8.403361344537815
20,1,20,iroh,duty_honor,0.0
20,1,20,iroh,identity,0.0
20,1,20,iroh,justice,8.403361344537815
20,1,20,jet,compassion,0.0
20,1,20,jet,conflict_doubt,0.0
20,1,20,jet,duty_honor,0.0
20,1,20,jet,identity,0.0
20,1,20,jet,justice,0.0
20,1,20,katara,compassion,28.985507246376812
20,1,20,katara,conflict_doubt,28.985507246376812
20,1,20,katara,duty_honor,0.0
20,1,20,katara,identity,14.492753623188406
20,1,20,katara,justice,14.492753623188406
20,1,20,roku,compassion,11.363636363636363
20,1,20,roku,conflict_doubt,0.0
20,1,20,roku,duty_honor,0.0
20,1,20,roku,identity,0.0
20,1,20,roku,justice,0.0
20,1,20,sokka,compassion,8.474576271186441
20,1,20,sokka,conflict_doubt,16.949152542372882
20,1,20,sokka,duty_honor,0.0
20,1,20,sokka,identity,0.0
20,1,20,sokka,justice,0.0
20,1,20,suki,compassion,0.0
20,1,20,suki,conflict_doubt,0.0
20,1,20,suki,duty_honor,0.0
20,1,20,suki,identity,0.0
20,1,20,suki,justice,0.0
20,1,20,toph,compassion,0.0
20,1,20,toph,conflict_doubt,0.0
20,1,20,toph,duty_honor,0.0
20,1,20,toph,identity,0.0
20,1,20,toph,justice,0.0
20,1,20,zhao,compassion,0.0
20,1,20,zhao,conflict_doubt,7.547169811320755
20,1,20,zhao,duty_honor,7.547169811320755
20,1,20,zhao,identity,11.320754716981131
20,1,20,zhao,justice,0.0
20,1,20,zuko,compassion,8.695652173913043
20,1,20,zuko,conflict_doubt,26.08695652173913
20,1,20,zuko,duty_honor,0.0
20,1,20,zuko,identity,17.391304347826086
20,1,20,zuko,justice,0.0
21,2,1,aang,compassion,9.316770186335404
21,2,1,aang,conflict_doubt,15.527950310559007
21,2,1,aang,duty_honor,0.0
21,2,1,aang,identity,12.422360248447204
21,2,1,aang,justice,6.211180124223602
21,2,1,azula,compassion,18.867924528301884
21,2,1,azula,conflict_doubt,8.086253369272237
21,2,1,azula,duty_honor,2.6954177897574128
21,2,1,azula,identity,8.086253369272237
21,2,1,azula,justice,0.0
21,2,1,iroh,compassion,31.84713375796178
21,2,1,iroh,conflict_doubt,6.369426751592357
21,2,1,iroh,duty_honor,6.369426751592357
21,2,1,iroh,identity,0.0
21,2,1,iroh,justice,12.738853503184714
21,2,1,jet,compassion,0.0
21,2,1,jet,conflict_doubt,0.0
21,2,1,jet,duty_honor,0.0
21,2,1,jet,identity,0.0
21,2,1,jet,justice,0.0
21,2,1,katara,compassion,9.389671361502348
21,2,1,katara,conflict_doubt,18.779342723004696
21,2,1,katara,duty_honor,4.694835680751174
21,2,1,katara,identity,14.084507042253522
21,2,1,katara,justice,9.389671361502348
21,2,1,roku,compassion,0.0
21,2,1,roku,conflict_doubt,0.0
21,2,1,roku,duty_honor,0.0
21,2,1,roku,identity,0.0
21,2,1,roku,justice,0.0
21,2,1,sokka,compassion,0.0
21,2,1,sokka,conflict_doubt,9.25925925925926
21,2,1,sokka,duty_honor,0.0
21,2,1,sokka,identity,0.0
21,2,1,sokka,justice,0.0
21,2,1,suki,compassion,0.0
21,2,1,suki,conflict_doubt,0.0
21,2,1,suki,duty_honor,0.0
21,2,1,suki,identity,0.0
21,2,1,suki,justice,0.0
21,2,1,toph,compassion,0.0
21,2,1,toph,conflict_doubt,0.0
21,2,1,toph,duty_honor,0.0
21,2,1,toph,identity,0.0
21,2,1,toph,justice,0.0
21,2,1,zhao,compassion,0.0
21,2,1,zhao,conflict_doubt,0.0
21,2,1,zhao,duty_honor,0.0
21,2,1,zhao,identity,0.0
21,2,1,zhao,justice,0.0
21,2,1,zuko,compassion,7.194244604316547
21,2,1,zuko,conflict_doubt,0.0
21,2,1,zuko,duty_honor,7.194244604316547
21,2,1,zuko,identity,7.194244604316547
21,2,1,zuko,justice,0.0
22,2,2,aang,compassion,7.751937984496124
22,2,2,aang,conflict_doubt,7.751937984496124
22,2,2,aang,duty_honor,0.0
22,2,2,aang,identity,0.0
22,2,2,aang,justice,7.751937984496124
22,2,2,azula,compassion,0.0
22,2,2,azula,conflict_doubt,0.0
22,2,2,azula,duty_honor,0.0
22,2,2,azula,identity,0.0
22,2,2,azula,justice,0.0
22,2,2,iroh,compassion,0.0
22,2,2,iroh,conflict_doubt,0.0
22,2,2,iroh,duty_honor,0.0
22,2,2,iroh,identity,0.0
22,2,2,iroh,justice,0.0
22,2,2,jet,compassion,0.0
22,2,2,jet,conflict_doubt,0.0
22,2,2,jet,duty_honor,0.0
22,2,2,jet,identity,0.0
22,2,2,jet,justice,0.0
22,2,2,katara,compassion,17.811704834605596
22,2,2,katara,conflict_doubt,2.544529262086514
22,2,2,katara,duty_honor,0.0
22,2,2,katara,identity,2.544529262086514
22,2,2,katara,justice,7.633587786259541
22,2,2,roku,compassion,0.0
22,2,2,roku,conflict_doubt,0.0
22,2,2,roku,duty_honor,0.0
22,2,2,roku,identity,0.0
22,2,2,roku,justice,0.0
22,2,2,sokka,compassion,3.236245954692557
22,2,2,sokka,conflict_doubt,3.236245954692557
22,2,2,sokka,duty_honor,0.0
22,2,2,sokka,identity,0.0
22,2,2,sokka,justice,6.472491909385114
22,2,2,suki,compassion,0.0
22,2,2,suki,conflict_doubt,0.0
22,2,2,suki,duty_honor,0.0
22,2,2,suki,identity,0.0
22,2,2,suki,justice,0.0
22,2,2,toph,compassion,0.0
22,2,2,toph,conflict_doubt,0.0
22,2,2,toph,duty_honor,0.0
22,2,2,toph,identity,0.0
22,2,2,toph,justice,0.0
22,2,2,zhao,compassion,0.0
22,2,2,zhao,conflict_doubt,0.0
22,2,2,zhao,duty_honor,0.0
22,2,2,zhao,identity,0.0
22,2,2,zhao,justice,0.0
22,2,2,zuko,compassion,17.391304347826086
22,2,2,zuko,conflict_doubt,8.695652173913043
22,2,2,zuko,duty_honor,0.0
22,2,2,zuko,identity,8.695652173913043
22,2,2,zuko,justice,0.0
23,2,3,aang,compassion,15.974440894568689
23,2,3,aang,conflict_doubt,12.779552715654951
23,2,3,aang,duty_honor,0.0
23,2,3,aang,identity,6.3897763578274756
23,2,3,aang,justice,0.0
23,2,3,azula,compassion,5.649717514124294
23,2,3,azula,conflict_doubt,2.824858757062147
23,2,3,azula,duty_honor,2.824858757062147
23,2,3,azula,identity,2.824858757062147
23,2,3,azula,justice,8.474576271186441
23,2,3,iroh,compassion,0.0
23,2,3,iroh,conflict_doubt,0.0
23,2,3,iroh,duty_honor,0.0
23,2,3,iroh,identity,0.0
23,2,3,iroh,justice,0.0
23,2,3,jet,compassion,0.0
23,2,3,jet,conflict_doubt,0.0
23,2,3,jet,duty_honor,0.0
23,2,3,jet,identity,0.0
23,2,3,jet,justice,0.0
23,2,3,katara,compassion,9.433962264150942
23,2,3,katara,conflict_doubt,0.0
23,2,3,katara,duty_honor,0.0
23,2,3,katara,identity,0.0
23,2,3,katara,justice,0.0
23,2,3,roku,compassion,0.0
23,2,3,roku,conflict_doubt,0.0
23,2,3,roku,duty_honor,0.0
23,2,3,roku,identity,0.0
23,2,3,roku,justice,0.0
23,2,3,sokka,compassion,7.8125
23,2,3,sokka,conflict_doubt,7.8125
23,2,3,sokka,duty_honor,0.0
23,2,3,sokka,identity,0.0
23,2,3,sokka,justice,15.625
23,2,3,suki,compassion,0.0
23,2,3,suki,conflict_doubt,0.0
23,2,3,suki,duty_honor,0.0
23,2,3,suki,identity,0.0
23,2,3,suki,justice,0.0
23,2,3,toph,compassion,0.0
23,2,3,toph,conflict_doubt,0.0
23,2,3,toph,duty_honor,0.0
23,2,3,toph,identity,0.0
23,2,3,toph,justice,0.0
23,2,3,zhao,compassion,0.0
23,2,3,zhao,conflict_doubt,0.0
23,2,3,zhao,duty_honor,0.0
23,2,3,zhao,identity,0.0
23,2,3,zhao,justice,0.0
23,2,3,zuko,compassion,0.0
23,2,3,zuko,conflict_doubt,0.0
23,2,3,zuko,duty_honor,0.0
23,2,3,zuko,identity,0.0
23,2,3,zuko,justice,0.0
24,2,4,aang,compassion,0.0
24,2,4,aang,conflict_doubt,18.115942028985508
24,2,4,aang,duty_honor,0.0
24,2,4,aang,identity,0.0
24,2,4,aang,justice,3.6231884057971016
24,2,4,azula,compassion,0.0
24,2,4,azula,conflict_doubt,0.0
24,2,4,azula,duty_honor,0.0
24,2,4,azula,identity,0.0
24,2,4,azula,justice,0.0
24,2,4,iroh,compassion,0.0
24,2,4,iroh,conflict_doubt,0.0
24,2,4,iroh,duty_honor,0.0
24,2,4,iroh,identity,14.084507042253522
24,2,4,iroh,justice,0.0
24,2,4,jet,compassion,0.0
24,2,4,jet,conflict_doubt,0.0
24,2,4,jet,duty_honor,0.0
24,2,4,jet,identity,0.0
24,2,4,jet,justice,0.0
24,2,4,katara,compassion,16.260162601626018
24,2,4,katara,conflict_doubt,32.520325203252035
24,2,4,katara,duty_honor,0.0
24,2,4,katara,identity,0.0
24,2,4,katara,justice,8.130081300813009
24,2,4,roku,compassion,0.0
24,2,4,roku,conflict_doubt,0.0
24,2,4,roku,duty_honor,0.0
24,2,4,roku,identity,0.0
24,2,4,roku,justice,0.0
24,2,4,sokka,compassion,4.081632653061225
24,2,4,sokka,conflict_doubt,6.122448979591836
24,2,4,sokka,duty_honor,0.0
24,2,4,sokka,identity,0.0
24,2,4,sokka,justice,4.081632653061225
24,2,4,suki,compassion,0.0
24,2,4,suki,conflict_doubt,0.0
24,2,4,suki,duty_honor,0.0
24,2,4,suki,identity,0.0
24,2,4,suki,justice,0.0
24,2,4,toph,compassion,0.0
24,2,4,toph,conflict_doubt,0.0
24,2,4,toph,duty_honor,0.0
24,2,4,toph,identity,0.0
24,2,4,toph,justice,0.0
24,2,4,zhao,compassion,0.0
24,2,4,zhao,conflict_doubt,0.0
24,2,4,zhao,duty_honor,0.0
24,2,4,zhao,identity,0.0
24,2,4,zhao,justice,0.0
24,2,4,zuko,compassion,0.0
24,2,4,zuko,conflict_doubt,58.8235294117647
24,2,4,zuko,duty_honor,0.0
24,2,4,zuko,identity,0.0
24,2,4,zuko,justice,0.0
25,2,5,aang,compassion,21.1864406779661
25,2,5,aang,conflict_doubt,12.711864406779663
25,2,5,aang,duty_honor,4.237288135593221
25,2,5,aang,identity,8.474576271186441
25,2,5,aang,justice,12.711864406779663
25,2,5,azula,compassion,0.0
25,2,5,azula,conflict_doubt,0.0
25,2,5,azula,duty_honor,0.0
25,2,5,azula,identity,0.0
25,2,5,azula,justice,0.0
25,2,5,iroh,compassion,7.352941176470588
25,2,5,iroh,conflict_doubt,0.0
25,2,5,iroh,duty_honor,7.352941176470588
25,2,5,iroh,identity,22.058823529411764
25,2,5,iroh,justice,0.0
25,2,5,jet,compassion,0.0
25,2,5,jet,conflict_doubt,0.0
25,2,5,jet,duty_honor,0.0
25,2,5,jet,identity,0.0
25,2,5,jet,justice,0.0
25,2,5,katara,compassion,10.714285714285714
25,2,5,katara,conflict_doubt,7.142857142857142
25,2,5,katara,duty_honor,3.571428571428571
25,2,5,katara,identity,0.0
25,2,5,katara,justice,3.571428571428571
25,2,5,roku,compassion,0.0
25,2,5,roku,conflict_doubt,0.0
25,2,5,roku,duty_honor,0.0
25,2,5,roku,identity,0.0
25,2,5,roku,justice,0.0
25,2,5,sokka,compassion,2.34192037470726
25,2,5,sokka,conflict_doubt,0.0
25,2,5,sokka,duty_honor,0.0
25,2,5,sokka,identity,7.02576112412178
25,2,5,sokka,justice,2.34192037470726
25,2,5,suki,compassion,0.0
25,2,5,suki,conflict_doubt,0.0
25,2,5,suki,duty_honor,0.0
25,2,5,suki,identity,0.0
25,2,5,suki,justice,0.0
25,2,5,toph,compassion,0.0
25,2,5,toph,conflict_doubt,0.0
25,2,5,toph,duty_honor,0.0
25,2,5,toph,identity,0.0
25,2,5,toph,justice,0.0
25,2,5,zhao,compassion,0.0
25,2,5,zhao,conflict_doubt,0.0
25,2,5,zhao,duty_honor,0.0
25,2,5,zhao,identity,0.0
25,2,5,zhao,justice,0.0
25,2,5,zuko,compassion,33.333333333333336
25,2,5,zuko,conflict_doubt,0.0
25,2,5,zuko,duty_honor,16.666666666666668
25,2,5,zuko,identity,0.0
25,2,5,zuko,justice,0.0
26,2,6,aang,compassion,2.9940119760479043
26,2,6,aang,conflict_doubt,5.9880239520958085
26,2,6,aang,duty_honor,0.0
26,2,6,aang,identity,0.0
26,2,6,aang,justice,2.9940119760479043
26,2,6,azula,compassion,0.0
26,2,6,azula,conflict_doubt,0.0
26,2,6,azula,duty_honor,0.0
26,2,6,azula,identity,0.0
26,2,6,azula,justice,0.0
26,2,6,iroh,compassion,0.0
26,2,6,iroh,conflict_doubt,0.0
26,2,6,iroh,duty_honor,0.0
26,2,6,iroh,identity,0.0
26,2,6,iroh,justice,0.0
26,2,6,jet,compassion,0.0
26,2,6,jet,conflict_doubt,0.0
26,2,6,jet,duty_honor,0.0
26,2,6,jet,identity,0.0
26,2,6,jet,justice,0.0
26,2,6,katara,compassion,4.504504504504505
26,2,6,katara,conflict_doubt,13.513513513513514
26,2,6,katara,duty_honor,0.0
26,2,6,katara,identity,0.0
26,2,6,katara,justice,13.513513513513514
26,2,6,roku,compassion,0.0
26,2,6,roku,conflict_doubt,0.0
26,2,6,roku,duty_honor,0.0
26,2,6,roku,identity,0.0
26,2,6,roku,justice,0.0
26,2,6,sokka,compassion,10.752688172043012
26,2,6,sokka,conflict_doubt,10.752688172043012
26,2,6,sokka,duty_honor,0.0
26,2,6,sokka,identity,0.0
26,2,6,sokka,justice,0.0
26,2,6,suki,compassion,0.0
26,2,6,suki,conflict_doubt,0.0
26,2,6,suki,duty_honor,0.0
26,2,6,suki,identity,0.0
26,2,6,suki,justice,0.0
26,2,6,toph,compassion,18.469656992084435
26,2,6,toph,conflict_doubt,0.0
26,2,6,toph,duty_honor,0.0
26,2,6,toph,identity,7.9155672823219
26,2,6,toph,justice,0.0
26,2,6,zhao,compassion,0.0
26,2,6,zhao,conflict_doubt,0.0
26,2,6,zhao,duty_honor,0.0
26,2,6,zhao,identity,0.0
26,2,6,zhao,justice,0.0
26,2,6,zuko,compassion,0.0
26,2,6,zuko,conflict_doubt,0.0
26,2,6,zuko,duty_honor,0.0
26,2,6,zuko,identity,0.0
26,2,6,zuko,justice,0.0
27,2,7,aang,compassion,0.0
27,2,7,aang,conflict_doubt,0.0
27,2,7,aang,duty_honor,0.0
27,2,7,aang,identity,0.0
27,2,7,aang,justice,0.0
27,2,7,azula,compassion,0.0
27,2,7,azula,conflict_doubt,0.0
27,2,7,azula,duty_honor,0.0
27,2,7,azula,identity,0.0
27,2,7,azula,justice,0.0
27,2,7,iroh,compassion,29.41176470588235
27,2,7,iroh,conflict_doubt,0.0
27,2,7,iroh,duty_honor,0.0
27,2,7,iroh,identity,0.0
27,2,7,iroh,justice,0.0
27,2,7,jet,compassion,0.0
27,2,7,jet,conflict_doubt,0.0
27,2,7,jet,duty_honor,0.0
27,2,7,jet,identity,0.0
27,2,7,jet,justice,0.0
27,2,7,katara,compassion,0.0
27,2,7,katara,conflict_doubt,0.0
27,2,7,katara,duty_honor,0.0
27,2,7,katara,identity,0.0
27,2,7,katara,justice,0.0
